,tweet,lon,lat
174,"['oferta', 'promocion', 'profesion', 'traemo', 'bonito', 'pose', 'yoga', 'aliviara', 'demonio', 'vida', 'moderna']",-98.989059,19.372499
175,"['pendejo', 'gustar', 'chiquito', 'caramba', 'mama', 'vacuna', 'estupidez', 'desinformar', 'informate']",-99.2058092,19.2970107
176,"['demostrar', 'fila', 'alcoholico', 'genocida', 'presidente', 'historia', 'moderna', 'necedad', 'recuperar', 'perder', 'echar', 'andar', 'funesto', 'legado']",-99.259495,19.3863707
177,"['anciano', 'deber', 'jubilar', 'crear', 'conflicto', 'vacuna', 'astrazeneca', 'esperar', 'milagro', 'cerrar', 'boca']",-99.2058092,19.2970107
178,"['entender', 'foto', 'previo', 'post', 'vacuna']",-99.1843501,19.3998346
179,"['tonteria', 'tiro', 'puerta', 'chiva', 'hacios', 'jugar']",-99.259495,19.3863707
180,"['noticia', 'ami', 'chamba', 'regalar', 'dosis', 'white', 'chaparra', 'combatir', 'insomnio', 'tom', 'ora', 'nomas', 'pasen', 'tip', 'fumar', 'mimir']",-99.1919955,19.357102
181,"['justo', 'imaginar', 'escuchar', 'medicina', 'ileso', 'cancer', 'presidente', 'vacuna', 'nino', 'seguramente', 'dolor', 'presidente', 'quitar', 'sueno', 'satanas', 'encarnado']",-99.1843501,19.3998346
182,"['noche', 'tirada', 'fiebre', 'vacuna', 'alguien']",-99.1843501,19.3998346
183,"['papas', 'vacuna', 'alivio', 'alma']",-99.259495,19.3863707
184,"['ojala', 'morir', 'vacuna']",-99.259495,19.3863707
185,"['post', 'vacuna', 'doler', 'brazo', 'fiebre', 'vacuna']",-99.118665,19.484399
186,"['regreso', 'vacunada', 'proceso', 'durar', 'veinte', 'minuto', 'agil', 'chance', 'reposar', 'ratito', 'dolor brazo', 'moderna', 'vacunacionanticovid']",-99.118665,19.484399
187,"['experiencia', 'vacuna', 'pasar', 'realmente']",-99.1919955,19.357102
188,"['jajajaja', 'vacuna', 'ligar', 'fila']",-99.1600234,19.152878
189,"['cafecito', 'chocolate', 'frio', 'vacuna']",-99.1919955,19.357102
190,"['vacuna', 'astrazeneca', 'seneca', 'especimen', 'presentar', 'fiebre', 'mantener', 'alimentar', 'hidratado', 'presentar', 'dolor brazo', 'sueno', 'mover', 'pique', 'varita', 'seguir', 'vivo']",-99.180678,19.444937
191,"['nomas', 'falta', 'digas', 'vacuna', 'chip', 'tocino', 'digas', 'cafe', 'bebida', 'gustar']",-99.1843501,19.3998346
192,"['porcentaje', 'vacuna', 'implementado', 'preocupar', 'salten', 'fila', 'risa']",-99.1843501,19.3998346
193,"['agarrar', 'administracion', 'noche', 'gente', 'aya', 'vacuna', 'sano', 'juicio', 'recordara', 'pesimo', 'partido', 'lleno', 'puras', 'trenza']",-99.140238,19.2846922
194,"['comentar', 'orden', 'vacuna', 'justo', 'adulto', 'parado', 'sol', 'pensar']",-99.2058092,19.2970107
195,"['epi', 'vacuna', 'aire', 'conspiracion', 'cia', 'cerro', 'cia', 'monterrey']",-99.180678,19.444937
196,"['reportar', 'tradicional', 'torto', 'tamal', 'after', 'dosis', 'astrazeneca', 'amable', 'noche']",-99.19772386550903,19.425040206309205
197,"['vecino', 'esperar', 'cansancio']",-99.1843501,19.3998346
198,"['sencillo', 'estimar', 'vacuna', 'contagia', 'sintoma', 'curar', 'casa', 'sintoma', 'leve', 'vacuna', 'hospital', 'consumir', 'cama', 'recurso', 'quedar', 'casa', 'morir', 'escoge']",-99.140238,19.2846922
199,"['deber', 'admitir', 'epoca', 'mamon', 'alzar', 'brazo', 'observacion', 'post', 'vacuna', 'vacuna']",-99.259495,19.3863707
200,"['entender', 'teoria', 'valortrabajo', 'refutacion', 'austriaco', 'dosis', 'pediatrico', 'entender', 'pito']",-99.0693801,19.198192
201,"['aprovechanding', 'compartir', 'sintoma', 'tuberculosis', 'tos', 'llemo', 'semana', 'fiebre', 'cansancio', 'unico', 'sintoma', 'sintoma', 'centro', 'salud', 'cercano', 'pedir', 'baciloscopia', 'gratis']",-99.180678,19.444937
202,"['kit', 'venir', 'vacuna', 'perro', 'documento', 'pendejo', 'audifono', 'agua', 'outfit', 'chulo', 'andar', 'fresco', 'fila', 'arme', 'mision', 'jajaja', 'choro', 'traiganme', 'gorra', 'mota', 'importante', 'opcional']",-99.137171,19.375769
203,"['canto', 'victoria', 'seguir', 'fuerte', 'dolor brazo', 'hipotesis', 'reaccion', 'moderna', 'principal', 'robot']",-99.118665,19.484399
204,"['quedar', 'dormida', 'cansancio', 'bonito', 'perder', 'tuiterland']",-99.1843501,19.3998346
205,"['resena', 'llegar', 'campo', 'marte', 'escuchar', 'fondo', 'rebelde', 'gris', 'estilo', 'malucci', 'moderado', 'inalcanzable', 'disponer', 'recibir', 'vacuna', 'dolio']",-99.259495,19.3863707
206,"['puse', 'gustar', 'gustar', 'cuidado', 'contagie', 'positivo', 'doctora', 'lauro', 'liro', 'auscultar', 'recetar', 'medicamento', 'excelente', 'doctora', 'aislado', 'sintoma', 'leve', 'gripa', 'dosis', 'refuerzo', 'astrazeneca', 'bye']",-99.1843501,19.3998346
207,"['chale', 'plan', 'salvacion', 'viejito', 'basicamente', 'vacuna', 'volar', 'servir', 'nomas', 'piquen', 'pendejo', 'gracias']",-99.1843501,19.3998346
208,"['sentir', 'calor', 'molesto', 'dolor muscular', 'cansancio', 'ejercicio']",-99.2058092,19.2970107
209,"['justo', 'preocupar', 'vacuna', 'regresar']",-99.180678,19.444937
210,"['tatuada', 'tatuada', 'vengo', 'dosis', 'brazo', 'tenso']",-99.137171,19.375769
211,"['tumbado', 'cama', 'fiebre', 'dolor cuerpo', 'cansancio', 'vacuna', 'pasar', 'esposa', 'vacuna']",-99.1919955,19.357102
212,"['muerto', 'seguir', 'falleciendo', 'vacuna', 'leve', 'sintoma', 'doler', 'alguien', 'gobierno', 'inepto', 'falta', 'huevo', 'orden', 'muerto']",-99.1919955,19.357102
213,"['dosis', 'cancer', 'dosis', 'pegar', 'durito', 'dosis', 'fiebre', 'poquito', 'fiebre', 'cansancio', 'ignoro', 'vengo', 'cansado', 'af', 'viaje']",-99.1919955,19.357102
214,"['gracias', 'presidente', 'tocar', 'vacuna', 'mama', 'organizado', 'amable', 'gracias', 'gracias', 'gracias']",-99.2058092,19.2970107
215,"['porno', 'urgido', 'deber', 'pasar', 'chingo', 'madre', 'afuera', 'vender', 'certificado', 'vacuna']",-99.140238,19.2846922
216,"['mercado', 'vacuna', 'experiencia', 'creer']",-99.259495,19.3863707
217,"['mame', 'janssen', 'maldicion', 'normal', 'pasen']",-99.259495,19.3863707
218,"['blabla', 'mirar', 'frita', 'varas', 'ora', 'pusieran', 'evidencio', 'serio', 'entender', 'alguien', 'decidir', 'vacuna', 'respetar', 'yoy', 'perfil', 'dato', 'cuestionable']",-99.259495,19.3863707
219,"['anti', 'vacuna', 'vacuna', 'perrito', 'gatito', 'parvovirus', 'vibrando', 'alto', 'libran']",-99.1919955,19.357102
220,"['soplaba', 'cartuchos', 'yes', 'funcionaran', 'diganme', 'formo', 'vacuna', 'porno', 'caotico']",-99.140238,19.2846922
221,"['ocupo', 'toma', 'temperatura', 'post', 'vacuna']",-99.118665,19.484399
222,"['ahh', 'orale', 'trago', 'sano', 'andar', 'hablar', 'idiota', 'vacuna', 'vives', 'andas', 'evitar', 'viejoridiculo']",-99.1843501,19.3998346
223,"['denise', 'comi', 'persona', 'cuerpo', 'afecto', 'pusiste', 'vacuna', 'comi', 'cuidate', 'bonito']",-99.140238,19.2846922
224,"['usen', 'mascara', 'contaminacion', 'aire', 'provocar', 'depresion', 'migrana', 'cansancio']",-99.259495,19.3863707
225,"['gracias', 'pinche', 'metformina', 'deshacer', 'panza', 'nomas', 'consistente', 'doler', 'horrible', 'comi', 'pastel', 'soporte', 'endocrinologo', 'tolero', 'bajar', 'mitad', 'dosis', 'sentir']",-99.2058092,19.2970107
226,"['recuerdo', 'viejito', 'salir', 'manana', 'tv', 'prohibiria', 'politico', 'vacuna', 'covid', 'eleccion', 'preocupar', 'perder']",-99.180678,19.444937
227,"['visitante', 'vacuna', 'cum', 'empatico', 'vecino', 'estacionar', 'calle', 'aledana', 'esquino', 'porton']",-99.1919955,19.357102
228,"['lillian', 'sufrir', 'cansancio', 'futbolista', 'mental', 'solido', 'ajustar', 'futbolistico', 'preocupar', 'pumas']",-99.137171,19.375769
229,"['quitar', 'familia', 'moderna', 'neelix']",-99.140238,19.2846922
230,"['vacuna', 'papas', 'dolor cuerpo', 'cansancio']",-99.1919955,19.357102
231,"['antonio', 'hoguera', 'morir', 'infarto', 'respeto', 'cuestione', 'vacuna', 'covid', 'tratar', 'relacionar', 'muerte', 'hoguera', 'vacuna', 'sonar', 'fanatismo', 'respeto', 'noche']",-99.2058092,19.2970107
232,"['negocio', 'casa', 'persona', 'gustar', 'entrar', 'cubrebocas', 'gel', 'antibacterial', 'vacuna', 'jerga', 'alcohol', 'puse', 'bastar', 'panico', 'piedad']",-99.1919955,19.357102
233,"['gustar', 'maldito', 'cursileria', 'jajajajajajajajajaja', 'feliz', 'bendecido']",-99.137171,19.375769
234,"['inconformismo', 'emocional', 'pedir', 'cama', 'ritual', 'cielo', 'micro', 'dosis', 'abrazar', 'sello', 'indeleble', 'amistad', 'frio']",-99.1919955,19.357102
235,"['pus', 'vacuna', 'cubrebocas', 'ande', 'pendejo']",-99.259495,19.3863707
236,"['vincent', 'janssen']",-99.1919955,19.357102
237,"['sintoma', 'post', 'vacuna']",-99.067766,19.3668621
238,"['experimental', 'menospreciar', 'vacuna', 'vacuna', 'insegura', 'ineficaz', 'mirar', 'grafico']",-99.1919955,19.357102
239,"['vayamos', 'dosis', 'km', 'aire', 'limpio', 'pista', 'vivero', 'coyoacan']",-99.171613,19.3545156
240,"['noticiero', 'mediodia', 'caer', 'cama', 'senorito', 'reporta', 'robar', 'camioneta', 'anciano', 'vacuna', 'llegar', 'incendio', 'subestacion', 'entusiasmo', 'comunicadora', 'desbordar', 'reportar', 'desgracia', 'excelente', 'ta', 'transformacion']",-99.1919955,19.357102
241,"['vacuna', 'miercoles', 'sintoma', 'reaccion', 'nausea', 'dolor cuerpo', 'cabeza', 'cansancio', 'generalizado', 'amaneci']",-99.1843501,19.3998346
242,"['amigo', 'vacuna', 'leer', 'don', 'garcia', 'morir']",-99.1919955,19.357102
243,"['recuerdo', 'minuto', 'ano', 'siglo', 'xxi', 'recuerdo', 'pelicula', 'leyenda', 'mundo', 'convertir', 'zombie', 'causa', 'vacuna', 'fallido']",-99.259495,19.3863707
244,"['nomas', 'falta', 'vacuna', 'piramide', 'palo', 'leds', 'fluorescente']",-99.1919955,19.357102
245,"['payaso', 'vacuna', 'encantar', 'calle', 'gracias']",-99.2058092,19.2970107
246,"['pregunta', 'sabre', 'tocar', 'vacuna', 'lista', 'caso', 'madre', 'camina', 'acostar', 'cama', 'sacar', 'ojala', 'conteste', 'asesor', 'gracias']",-99.137171,19.375769
247,"['duro', 'golpe', 'hacias', 'perder', 'torneo']",-99.1843501,19.3998346
248,"['doctora', 'leonoro', 'milan', 'responsable', 'voyconleo', 'convoy', 'esperar', 'encontrar', 'contexto', 'pregunta', 'control', 'vacuna', 'cansino', 'vacuna', 'andar', 'rumor', 'vacuna', 'saludo']",-99.1919955,19.357102
249,"['falto', 'gracias', 'vacuna', 'janssen', 'presidente', 'joe', 'abuelo', 'salir', 'reverencia', 'sombreo']",-99.137171,19.375769
250,"['perdono', 'nombre', 'esperar', 'sintoma', 'pasen', 'rapido', 'descansar', 'besito']",-99.2058092,19.2970107
251,"['cara', 'deliciosamente', 'suculento', 'frio', 'cagadita', 'recuerdo', 'falta', 'cumplir', 'vacuna', 'pasar', 'borrachincanayin', 'vacunacioncovid']",-99.0693801,19.198192
252,"['apuesta', 'don', 'menso', 'traer', 'video', 'nota', 'periodico', 'quitemo', 'vacuna', 'sputnik', 'enero', 'mes', 'traer', 'cerrar', 'oceano', 'mes']",-99.1919955,19.357102
253,"['pecado', 'bonito', 'costumbre', 'vicio', 'omite', 'sindrome', 'abstinencia', 'sencillo', 'duplicas', 'dosis']",-99.128294,19.4043522
254,"['quejando', 'martir', 'fila', 'vacuna', 'animadas', 'fila', 'entrar', 'hop']",-99.1919955,19.357102
255,"['tome', 'rico', 'bano', 'jabon', 'olor', 'vainilla', 'escuchar', 'cancion', 'bonita', 'desayunar', 'vacuna', 'especial']",-99.2058092,19.2970107
256,"['post', 'vacuna', 'covid', 'traigo', 'mialgia', 'artralgio', 'paracetamol', 'amigo', 'pichula', 'crecer', 'cm']",-99.1843501,19.3998346
257,"['venir', 'arreglado', 'vacuna', 'acaso', 'hombre', 'bonito']",-99.1600234,19.152878
258,"['levantar', 'mano', 'vacuna', 'paracetamol', 'doler', 'cabeza']",-99.1919955,19.357102
259,"['bonito', 'feliz', 'pesado', 'imperfecto', 'risa', 'sacrificio', 'cambio', 'lagrimo', 'felicidad', 'cansancio']",-99.1976427,19.4264172
260,"['senor', 'presidente', 'vacuna', 'refuerzo', 'sali', 'positivo', 'comer', 'complicacion', 'leve', 'gripe']",-99.180678,19.444937
261,"['oigan', 'alguien', 'ligo', 'fila', 'vacuna']",-99.128294,19.4043522
262,"['doler', 'vacuna', 'cosa', 'ensayar', 'vacuna']",-99.259495,19.3863707
263,"['pregunta', 'serio', 'vacuna', 'astrazeneca', 'dolor cabeza', 'alguien', 'secuela', 'parecido']",-99.140238,19.2846922
264,"['vecino', 'alguien', 'vacuna', 'semana']",-99.137171,19.375769
265,"['gaga', 'molestar', 'moderna', 'jazz', 'dejenla', 'feliz', 'carrera', 'bad', 'romance', 'just', 'dance', 'entretangan']",-99.1843501,19.3998346
266,"['logre', 'tontito', 'fiebre', 'cansancio', 'muscular', 'salir', 'amante', 'necesitar', 'pin', 'jajaja']",-99.1843501,19.3998346
267,"['bonito', 'cosa', 'mexico', 'faltamo', 'persona', 'vacuna', 'eh', 'ele', 'olvidar', 'candiles', 'calle', 'oscuridad', 'casa']",-99.140238,19.2846922
268,"['falso', 'vacuna', 'doler', 'temperatura', 'gracias']",-99.140238,19.2846922
269,"['don', 'cha', 'vida', 'moderna', 'acopla', 'venir', 'alma', 'viejo', 'viejiiiisima']",-99.140238,19.2846922
270,"['nivel', 'experto', 'topologia', 'chapuzon', 'senadora', 'lastimo', 'risa', 'amor', 'closed', 'gatell', 'bateado', 'hablar', 'vacuna']",-99.259495,19.3863707
271,"['promesa', 'anotar', 'janssen', 'pd', 'ta', 'cab', 'comidilla', 'capacidad', 'anotar']",-99.1843501,19.3998346
272,"['jajaja', 'vacuna', 'afectar', 'gracias', 'decirmelo']",-99.1843501,19.3998346
273,"['historia', 'miedo', 'persona', 'perder', 'encontrado', 'accion', 'poetica', 'moderna', 'poesia', 'mexico', 'desconocido']",-99.18808937,19.43803863
274,"['bonito', 'tipo', 'cabalgar', 'ando', 'dolor muscular', 'trailera']",-99.259495,19.3863707
275,"['gracias', 'senor', 'presidente', 'vacuna', 'comi', 'cumplio', 'bendiciones']",-99.137171,19.375769
276,"['astrazeneca', 'compadre', 'hablar', 'fila', 'kilometro', 'vacuna', 'escribeme', 'privado']",-99.1919955,19.357102
277,"['marcar', 'janssen', 'anotar']",-99.1919955,19.357102
278,"['salgo', 'calle', 'vacuna', 'veras', 'miedo', 'vacuna']",-99.1843501,19.3998346
279,"['dolor cuerpo', 'pinche', 'vacuna', 'perra']",-99.137171,19.375769
280,"['vacuna', 'brutal', 'frio', 'matutino', 'jaja', 'esperar', 'efecto', 'astrazeneca']",-99.1919955,19.357102
281,"['preocupar', 'don', 'pendejo', 'nomas', 'vacuna', 'parvovirus', 'retractar', 'mamon']",-99.1919955,19.357102
282,"['daban', 'gana', 'levantar', 'cama', 'dolor articular']",-99.1919955,19.357102
283,"['moderna', 'dolor brazo', 'dosis', 'dolor cabeza']",-99.259495,19.3863707
284,"['habemus', 'podcast', 'pasen', 'echale', 'oreja', 'quedo', 'buenazo', 'platicamo', 'training', 'camp', 'carson', 'went', 'vacuna', 'colt', 'indianapolis', 'for', 'the', 'shoe']",-99.137171,19.375769
285,"['billete', 'franco', 'suizo', 'homenaje', 'fisico', 'moderna', 'especial', 'fisico', 'moderna', 'reverso', 'resaltar', 'papel', 'cero']",-99.128294,19.4043522
286,"['dolor cuerpo', 'cansancio', 'dolor cabeza', 'nausea', 'mareos', 'fiebre', 'cambio', 'temperatura', 'bonito', 'reflexion', 'sentir', 'vacuna', 'experimentamos', 'mes', 'sam', 'existimo', 'cuidamos']",-99.2058092,19.2970107
287,"['criaturita', 'senor', 'go', 'atencion', 'opinar', 'vacuna', 'tirada', 'cama', 'literal', 'jaja', 'machine', 'covid']",-99.1332,19.4326
288,"['jugar', 'cheerleader', 'conspirano', 'vacuna', 'don', 'sasuke', 'nomas', 'moquillo']",-99.1919955,19.357102
289,"['venir', 'mente', 'senor', 'gracias', 'ninguneado', 'joven', 'prendiste', 'fuego', 'proceso', 'democratico', 'historia', 'moderna']",-99.2058092,19.2970107
290,"['queridisima', 'cris', 'excelente', 'transmision', 'feliz', 'escuchar', 'alfa', 'aplicaron', 'vacuna', 'astrazeneca', 'sintoma', 'cansancio', 'alegria', 'energia', 'noche', 'day', 'night', 'energy']",-99.118665,19.484399
291,"['sentir', 'pendeja', 'dosis', 'rezagada', 'pendejo', 'covid', 'conspiracion', 'pasar']",-99.1843501,19.3998346
292,"['falta', 'meme']",-99.1843501,19.3998346
293,"['chavos', 'vacuna', 'gracias', 'imbecil']",-99.2058092,19.2970107
294,"['madre', 'alternativa', 'moderna', 'mes', 'comentario', 'deber', 'pelo', 'man', 'bun', 'coleto', 'jajaja', 'paso', 'tratar', 'convencer', 'tatuaje', 'perforacion', 'juevesdesorpresa']",-99.259495,19.3863707
295,"['yahoo', 'answers', 'dolor muscular', 'post', 'ejercicio', 'matar', 'gente']",-99.1919955,19.357102
296,"['creer', 'aguantar', 'dolorfiebre', 'vacuna', 'gente', 'chingona', 'duro', 'resistente', 'pendejo', 'pastilla', 'quitar', 'malestar', 'interiorizado', 'chingon', 'sufrir']",-99.1843501,19.3998346
297,"['post', 'checado', 'juanito', 'lees', 'maman', 'camisa', 'especial', 'vida', 'moderna', 'rock']",-99.067766,19.3668621
298,"['pedo', 'vacuna', 'pendejo']",-99.2058092,19.2970107
299,"['ay', 'ay', 'comentario', 'partido', 'pumas', 'americo', 'andar', 'fiebre', 'tope', 'cortesia', 'dosis', 'pumas', 'cruz', 'azul', 'pue', 'andar', 'concierto', 'papis', 'prometer', 'prox', 'jornada', 'opinion']",-99.180678,19.444937
300,"['doler', 'cabeza', 'vacuna', 'mes']",-99.2058092,19.2970107
301,"['mama', 'chavos', 'disfrazado', 'vacuna']",-99.140238,19.2846922
302,"['cocina', 'moderna', 'jajaja']",-99.180678,19.444937
303,"['gustar', 'proceso', 'vacuna', 'fila', 'nivel', 'socialismo', 'fila', 'suegra', 'fifo', 'alcalino', 'pianista', 'veracruz', 'abuelita', 'sencillo', 'colonia', 'humilde']",-99.137171,19.375769
304,"['pendejo', 'pondre', 'vacuna']",-99.140238,19.2846922
305,"['jugar', 'aplicar', 'vacuna', 'diario', 'requerir', 'minuto', 'don', 'constanza', 'nomas', 'minuto', 'jarjar']",-99.1919955,19.357102
306,"['compro', 'nintendo', 'tacano', 'nintendo', 'clasico', 'funcion', 'consola', 'moderna', 'resentimiento']",-99.180678,19.444937
307,"['moderna', 'llorono', 'escatologico', 'despreciable', 'lindo', 'guapo', 'saludo', 'carita']",-99.1919955,19.357102
308,"['vacuna', 'don', 'lorenzo', 'fast', 'track', 'hora', 'fila', 'esperar']",-99.1919955,19.357102
309,"['acudi', 'cita', 'aplicado', 'vacuna', 'covid', 'sensacion', 'extranar', 'arrepiento', 'empatia', 'respeto', 'persona', 'pasar', 'terrible', 'padecimiento', 'vacuna', 'doler']",-99.137171,19.375769
310,"['covid', 'sintoma', 'vacuna', 'duro']",-99.1843501,19.3998346
311,"['jugar', 'janssen', 'amonestaron', 'increible', 'nulo', 'paisbajeno']",-99.1843501,19.3998346
312,"['ojala', 'vacuna', 'hora', 'necesidad', 'fila', 'gobierno', 'hora', 'vacuna']",-99.1919955,19.357102
313,"['volvi', 'amar', 'jugar', 'futbol', 'partido', 'dolor cabeza', 'ampollas', 'golpe', 'cansancio', 'valio', 'pinche', 'minuto', 'mexico', 'city', 'mexico']",-99.1332,19.4326
314,"['gordito', 'amigo', 'deseo', 'corazon', 'ano', 'sigo', 'llenar', 'alma', 'talento', 'energia', 'fantastico', 'gracias', 'musica', 'vacuna', 'alma', 'admirar', 'respeto', 'feliz', 'saludable', 'ano']",-99.259495,19.3863707
315,"['ah', 'ud', 'inyectara', 'vacuna', 'joto', 'maricon', 'hablar', 'entero', 'entender', 'bn', 'inyecte', 'aire', 'ey', 'tonta']",-99.1843501,19.3998346
316,"['semana', 'doler', 'estomago', 'ejercicio', 'dosis']",-99.067766,19.3668621
317,"['preocupar', 'romo', 'bajon', 'vacuna']",-99.1843501,19.3998346
318,"['llamar', 'chavos', 'rico', 'anciano', 'chicle', 'tocar', 'vacuna']",-99.1919955,19.357102
319,"['gotita', 'dosis', 'bajita', 'preocupar', 'sentir', 'ligeramente', 'relajado', 'mundo', 'ojala', 'servir']",-99.1919955,19.357102
320,"['persona', 'mencionar', 'denunciado', 'presidente', 'pato', 'senor', 'cansino', 'ordenar', 'investigar', 'sujeto', 'limpio', 'calle', 'barco', 'esmeralda', 'lograr', 'evidencio', 'persona', 'sorprendido', 'caja', 'co']",-99.1843501,19.3998346
321,"['estimado', 'don', 'pendejo', 'sigues', 'hocicon', 'eleccion', 'aplicaron', 'mil', 'dosis', 'preocupar', 'tocar', 'rancho']",-99.1919955,19.357102
322,"['rico', 'cansancio', 'laboral']",-99.140238,19.2846922
323,"['vacuna', 'telecomunicacion', 'vayanse', 'preparado', 'sol', 'literal', 'fila', 'km', 'entrar', 'adentro', 'rapido', 'esperar', 'suplicio']",-99.140238,19.2846922
324,"['daban', 'certificado', 'incapacidad', 'dolor muscular', 'venir']",-99.128294,19.4043522
325,"['dios', 'cuide', 'presidente', 'duda', 'vacuna', 'casilla', 'votar']",-99.1843501,19.3998346
326,"['vacuna', 'doler', 'cuerpo']",-99.1843501,19.3998346
327,"['ay', 'vacuna', 'bebe']",-99.1843501,19.3998346
328,"['terror', 'diagnostico', 'futbolista', 'errado', 'jj', 'trascender', 'lograr', 'leon', 'jugador', 'chiva', 'humildad', 'maldito', 'humildad', 'muero', 'hablar', 'contexto']",-99.259495,19.3863707
329,"['escuchar', 'negar', 'cerveza', 'vacuna', 'covid']",-99.180678,19.444937
330,"['preferiria', 'presidente', 'egoista', 'apanador', 'agarrado', 'veinte', 'vacuna', 'familia', 'chingado', 'lopez']",-99.1843501,19.3998346
331,"['desconozco', 'visitar', 'platico', 'locatario', 'mercado', 'moderna', 'caer', 'abril', 'vecino', 'carecer', 'falta', 'agua', 'semana', 'ojala', 'necesitar', 'escuche']",-99.1919955,19.357102
332,"['sheinbaum', 'gatell', 'clark', 'asus', 'mamacita', 'vacuna', 'sol', 'silla', 'rueda', 'servil', 'nacionsin', 'servicio', 'bodegon', 'sano', 'distancia', 'gentepues', 'teniamo', 'irno', 'cuentascomo', 'ganar', 'madreinutiles']",-99.1919955,19.357102
333,"['tecleando', 'cuidando', 'bebe', 'ringo', 'matt', 'sexto', 'visita', 'veterinario', 'semana', 'hospitalizacion', 'canalizacion', 'inyeccion', 'dosis', 'pastilla', 'suspension', 'humor', 'bebe', 'lidiar', 'calle', 'guerrero']",-99.140238,19.2846922
334,"['ando', 'vacuna', 'alergia', 'despierto', 'garganta', 'super', 'seco', 'incomodo', 'recuerdo', 'respirar', 'incomodidad', 'quitar']",-99.1919955,19.357102
335,"['jazz', 'cubano', 'excelencia', 'bolero', 'feeling', 'transformar', 'musical', 'isla', 'innovadora', 'propuesta', 'musical', 'puente', 'cuba', 'mandona', 'musicalidad', 'moderna', 'perspectiva', 'origen', 'afroworldtour', 'noche', 'habana', 'jazzlatino', 'bolerofeeling']",-99.1919955,19.357102
